metagene,log2foldchange_After abduction,q-value_After abduction
K02821,0.1035787682753035,1.0
K02822,0.4941808394554005,1.0
K02823,-0.1517392098223899,1.0
K02824,0.8558367653218759,1.0
K02825,1.2329741823909257,1.0
K02826,2.8504146086992166,0.1065176007460435
K02827,2.8504146086992166,0.1065176007460435
K02828,2.8525745513608047,0.1051265858125173
K02829,2.8525745513608047,0.1051265858125173
K02834,0.726815207485992,1.0
K02835,0.7277742039902394,1.0
K02836,0.7277742039902394,1.0
K02837,0.7532594090046153,1.0
K02838,0.7277742039902394,1.0
K02839,-0.8066856281948453,1.0
K02840,1.0463319383513547,1.0
K02841,-0.0489483211617181,1.0
K02843,0.1428412545984441,1.0
K02844,0.1731436392956293,1.0
K02846,-0.0913126549677803,1.0
K02847,-0.2414105596932612,1.0
K02848,-0.0551907873008441,1.0
K02849,-0.378836898786407,1.0
K02850,0.3753891034607201,1.0
K02851,1.0104024629477129,1.0
K02852,-0.2612637018961101,1.0
K02853,-0.109156869714927,1.0
K02854,0.0158840821502368,1.0
K02855,-0.5221988801206991,1.0
K02856,0.0240039902572075,1.0
K02858,-0.4501753420479117,1.0
K02859,1.668744676402183,1.0
K02860,0.7394194168065877,1.0
K02862,0.8390733950430218,1.0
K02863,0.7277742039902394,1.0
K02864,0.7277742039902394,1.0
K02867,0.7277742039902394,1.0
K02871,0.7277742039902394,1.0
K02874,0.7277742039902394,1.0
K02876,0.7277742039902394,1.0
K02878,0.7277742039902394,1.0
K02879,0.7277742039902394,1.0
K02881,0.7277742039902394,1.0
K02884,0.7277742039902394,1.0
K02886,0.7277742039902394,1.0
K02887,0.7281541065987018,1.0
K02888,0.7340143878928659,1.0
K02890,0.7277742039902394,1.0
K02892,0.7277742039902394,1.0
K02895,0.7277747283752056,1.0
K02897,0.3165948919480448,1.0
K02899,0.7277742039902394,1.0
K02902,0.7224306017982633,1.0
K02904,0.7277851665282765,1.0
K02906,0.7277742039902394,1.0
K02907,0.7782624087108019,1.0
K02909,0.7628288894356012,1.0
K02911,0.7570473603457057,1.0
K02913,1.0718439859139255,1.0
K02914,0.7029043808786916,1.0
K02916,0.7294098280813216,1.0
K02919,1.1682875604432703,0.9336331017165356
K02926,0.7277742039902394,1.0
K02931,0.7277742039902394,1.0
K02933,0.7277742039902394,1.0
K02935,0.7277742039902394,1.0
K02939,0.7313743998684046,1.0
K02945,0.5351117680156753,1.0
K02946,0.7277742039902394,1.0
K02948,0.6734291117796323,1.0
K02950,0.7277709337843813,1.0
K02952,0.7277742039902394,1.0
K02954,0.9084719590147776,1.0
K02956,0.7277742039902394,1.0
K02959,0.7277737204815523,1.0
K02961,0.7277742039902394,1.0
K02963,0.7250822702275919,1.0
K02965,0.7277742039902394,1.0
K02967,0.727632543375026,1.0
K02968,0.7267163327468092,1.0
K02970,0.7088689942620744,1.0
K02972,-0.0322527661362423,1.0
K02982,0.7277742039902394,1.0
K02986,0.697836609676885,1.0
K02988,0.7277742039902394,1.0
K02990,0.7768795046264818,1.0
K02992,0.7277709337843813,1.0
K02994,0.7277742039902394,1.0
K02996,0.7277661344558989,1.0
K03040,0.7277349152035427,1.0
K03043,0.7288637155403168,1.0
K03046,0.7277585874098824,1.0
K03048,1.326631995285517,1.0
K03060,0.6832412433442603,1.0
K03070,0.8653100251631354,1.0
K03071,-0.1029891273252627,1.0
K03072,-0.5416239295659329,1.0
K03073,0.7644733633452521,1.0
K03074,-0.4724472426011139,1.0
K03075,0.7277687036863913,1.0
K03076,0.8258140565048473,1.0
K03077,-0.9041292350585723,1.0
K03078,-0.2278517667287511,1.0
K03079,-1.6666189493618335,0.410801119009287
K03086,0.5562975182351281,1.0
K03087,0.2780149617393332,1.0
K03088,-0.8260288420205528,1.0
K03089,-0.2231250013284043,1.0
K03090,0.6843651515541,1.0
K03091,-0.2771057870850044,1.0
K03092,0.2075268163578001,1.0
K03093,-2.062035019171246,0.6346228104107705
K03095,1.5876146166222718,1.0
K03098,-0.2106860458402184,1.0
K03100,0.5480480746804717,1.0
K03101,0.6593272587177265,1.0
K03106,0.7277742039902394,1.0
K03110,0.732746661733,1.0
K03111,0.7834940617959597,1.0
K03112,-0.0347945428732106,1.0
K03113,-0.2507717934692486,1.0
K03116,0.0065901499875089,1.0
K03117,0.2833757132394126,1.0
K03118,-0.0294995147408407,1.0
K03119,0.3906900802578461,1.0
K03146,0.4567158538893724,1.0
K03147,-0.9291513376298796,1.0
K03148,-1.074069921367624,1.0
K03149,-0.1017472002932695,1.0
K03150,-1.1987138212407529,1.0
K03151,0.6462870316215131,1.0
K03152,-0.2123463441147424,1.0
K03153,1.8604494397544769,0.4127957754531425
K03154,-0.199418235897298,1.0
K03168,0.7452332641981472,1.0
K03169,0.0111209121459048,1.0
K03177,0.7277790086463805,1.0
K03179,-0.2238569212969294,1.0
K03181,-0.1070581795801421,1.0
K03182,0.3595842383607232,1.0
K03183,0.8659016380411889,1.0
K03184,-0.1047939236683148,1.0
K03185,-0.1123113027548605,1.0
K03186,0.3238706050182366,1.0
K03187,-0.2837489466080116,1.0
K03188,-0.2949615886325996,1.0
K03189,-0.2328884861521054,1.0
K03190,-0.1807405512658684,1.0
K03191,-1.7623133203307542,1.0
K03192,0.8717991187795638,1.0
K03194,0.3300653668194162,1.0
K03195,0.0133386734178735,1.0
K03196,-0.0029744432349498,1.0
K03197,0.7499539316331063,1.0
K03198,0.7085441609981954,1.0
K03199,0.0157244208452254,1.0
K03200,-0.0989809098402152,1.0
K03201,0.5861300497173421,1.0
K03203,0.1400208233945441,1.0
K03204,0.0747696816151985,1.0
K03205,-1.3500109044728856,1.0
K03207,-0.0403888367626015,1.0
K03208,-0.0403888367626015,1.0
K03210,0.826478031945711,1.0
K03212,-0.1081832725293583,1.0
K03214,-0.109156869714927,1.0
K03215,0.5118073193139756,1.0
K03216,0.6630210276443738,1.0
K03217,0.9297066455480671,1.0
K03218,0.7126398911831939,1.0
K03219,1.418460732987765,1.0
K03220,1.441919231756957,1.0
K03221,0.3854710045497244,1.0
K03222,0.492705734919686,1.0
K03223,1.390251315695442,1.0
K03224,0.5153551103808292,1.0
K03225,0.4907581829401385,1.0
K03226,0.4977873369300361,1.0
K03227,0.4896734876224999,1.0
K03228,0.501733274081873,1.0
K03229,0.5205198254635885,1.0
K03230,0.5247433947094656,1.0
K03269,-0.1083479363861685,1.0
K03270,0.0317007132094502,1.0
K03271,-0.3189274595275928,1.0
K03272,-0.1300219209790305,1.0
K03273,0.2975201378849822,1.0
K03274,0.0151008943837034,1.0
K03275,0.303854520289772,1.0
K03276,-0.1322528672148806,1.0
K03279,0.090709344073909,1.0
K03281,-0.322451237339842,1.0
K03282,1.167438145108768,1.0
K03284,0.7121271441291499,1.0
K03286,-0.0019212560828101,1.0
K03287,1.1770193683419392,1.0
K03288,0.339728186286795,1.0
K03289,0.3302478358952169,1.0
K03290,-0.1819957871004995,1.0
K03291,-0.1799536013744738,1.0
K03292,-1.0889432362745533,1.0
K03293,1.9603622271631744,0.0291528539235574
K03294,0.9805552722785856,1.0
K03296,-0.0632386660765418,1.0
K03297,0.186939824916865,1.0
K03298,-0.2407651165322977,1.0
K03299,0.3489936431377086,1.0
K03300,0.6931489789572239,1.0
K03301,1.019146117344561,1.0
K03303,0.2250696694054641,1.0
K03304,-0.1814583837770449,1.0
K03305,1.7294542190147952,0.0021994561513723
K03306,0.482539136463195,1.0
K03307,-0.2835442086363713,1.0
K03308,-1.018650189926506,1.0
K03309,-0.3407085110636836,1.0
K03310,-0.3806063949242906,1.0
K03311,1.2403604070965502,1.0
K03312,0.6576961690238972,1.0
K03313,-0.236160880819032,1.0
K03314,-0.1002633939476522,1.0
K03315,0.5521103363801741,1.0
K03316,1.7661467984588728,0.0164690319961482
K03317,-0.8333516711056901,1.0
K03318,0.4737048800030458,1.0
K03319,1.1139790381976904,1.0
K03320,0.655495839584518,1.0
K03321,0.2097776867749627,1.0
K03322,1.6514441063381402,0.0094440760050361
K03324,-0.6968839795408461,1.0
K03325,-0.7261022493067331,1.0
K03326,0.1275966763803333,1.0
K03327,0.2824242538539965,1.0
K03328,2.05290973209698,0.037260437517969
K03329,-0.0547357575408986,1.0
K03332,-1.7433238545212335,1.0
K03333,-0.1223239635649133,1.0
K03335,-0.7392957330713128,1.0
K03336,-0.5156218896126985,1.0
K03337,-0.5819311878732238,1.0
K03338,-0.7293281347414409,1.0
K03339,1.822138345097097,1.0
K03340,-1.4181673670184245,1.0
K03342,-0.1738680970428305,1.0
K03346,1.339428475249264,1.0
K03366,1.479445150473179,1.0
K03367,1.241820710790286,1.0
K03379,0.7378297723399393,1.0
K03380,0.4804270935360564,1.0
K03381,-0.4977624221360539,1.0
K03382,-0.5227370319027982,1.0
K03385,-0.3625674917715524,1.0
K03386,1.094848638438187,1.0
K03387,1.530238890829266,1.0
K03388,-2.458934642125541,0.0285720644632787
K03389,-2.5857268336896087,0.0052972788421254
K03390,-2.7248152072298546,0.000997958146584234
K03391,-0.6770454215387622,1.0
K03392,0.1102824227639154,1.0
K03394,-1.728504713960214,0.1729670165900568
K03399,-1.072084225116356,1.0
K03402,0.8728478385041698,1.0
K03404,0.0043812257077835,1.0
K03405,-0.4800210779304095,1.0
K03406,-0.9354824694641476,1.0
K03407,-0.6934690166826019,1.0
K03408,-0.5922362117376185,1.0
K03409,-0.2302827854468065,1.0
K03410,-1.665481921790044,1.0
K03411,-1.6061294131380368,1.0
K03412,-0.4017010460888079,1.0
K03413,-0.7818913773654237,1.0
K03414,-0.0703382039927527,1.0
K03415,-1.0626925405096035,1.0
K03417,-0.8449125141039979,1.0
K03418,0.9602745696746544,1.0
K03424,0.6687243326926651,1.0
K03425,-0.0411462419035173,1.0
K03426,-0.7668597500286896,1.0
K03427,0.4289626710756327,1.0
K03429,-0.4126934596613101,1.0
K03430,-0.7938551259443507,1.0
K03431,0.6948599220252663,1.0
K03432,0.1997965178962188,1.0
K03433,0.1723962146684843,1.0
K03435,-0.0924306109068351,1.0
K03436,0.3259091663434607,1.0
K03437,0.5601890612811882,1.0
K03438,0.5436880750881696,1.0
K03439,0.7354444577628967,1.0
K03442,0.8495411056224443,1.0
K03444,-0.2223757956228857,1.0
K03445,-0.031601902157762,1.0
K03446,-0.380496718536619,1.0
K03449,0.6203347054581164,1.0
K03451,0.3134811997235087,1.0
K03453,-0.3680667801751554,1.0
K03455,1.5200265304167735,0.7886157881565318
K03457,-0.4503818292510635,1.0
K03458,-0.8718013909206674,1.0
K03459,0.4951866099992679,1.0
K03462,-0.6179122442592015,1.0
K03464,-0.7016964239121184,1.0
K03465,-1.3027486425935648,1.0
K03466,0.7576656326984951,1.0
K03468,-0.0411462419035173,1.0
K03469,0.7243346973705265,1.0
K03470,0.7280119509202733,1.0
K03471,1.0398277854288258,1.0
K03472,-0.0347945428732106,1.0
K03473,-0.223189297313298,1.0
K03474,-0.3444218928943439,1.0
K03475,0.5464073225335434,1.0
K03476,-0.2719820556378016,1.0
K03477,-0.2304085013014642,1.0
K03478,0.2489742896788596,1.0
K03480,-1.328818520957236,1.0
K03481,1.1246356738368009,1.0
K03482,-0.1041119243805641,1.0
K03483,1.0769806815033889,1.0
K03484,0.2619811113011159,1.0
K03485,-0.0322527661362423,1.0
K03486,0.7412011175228634,1.0
K03487,-1.3340848452950538,1.0
K03488,0.069682358613859,1.0
K03489,1.140555187010652,1.0
K03490,-0.2845533134809874,1.0
K03491,0.0203833384765077,1.0
K03492,0.5306769207122033,1.0
K03493,0.2146636884123656,1.0
K03495,0.7251125952253521,1.0
K03496,-0.2086453237104208,1.0
K03497,0.4282145966537048,1.0
K03498,0.1550507058496155,1.0
K03499,0.1249990789328761,1.0
K03500,0.650988981393189,1.0
K03501,0.7463159084292776,1.0
K03502,0.9455692946578238,1.0
K03503,-0.3519194771058249,1.0
K03516,-0.0212161762895048,1.0
K03517,-1.3182805216220204,0.2432761748221625
K03518,-1.5518347157204273,0.1372221461589328
K03519,-1.5618366797607337,1.0
K03520,-0.4392958456341438,1.0
K03521,-0.8738661592761066,1.0
K03522,-0.9287101495258292,1.0
K03523,0.5138038723342983,1.0
K03524,0.5786942455511236,1.0
K03525,-1.3535405358925638,1.0
K03526,-0.994364682304434,1.0
K03527,-1.07789113616206,1.0
K03528,-0.0886269329005806,1.0
K03529,0.5106031159715858,1.0
K03530,0.7226854639995308,1.0
K03531,0.7249666182714704,1.0
K03532,0.1362907078277564,1.0
K03533,-0.0417168535261458,1.0
K03534,0.4130785611072807,1.0
K03535,1.8189970579440715,0.3062065320717284
K03536,0.7339611062114909,1.0
K03537,0.6282947868422191,1.0
K03543,-0.1919987176629682,1.0
K03544,0.5361207870348501,1.0
K03545,0.396333859920143,1.0
K03546,0.5842306130422956,1.0
K03547,0.5953857067505688,1.0
K03548,-0.1535575974683407,1.0
K03549,0.9570748684017342,1.0
K03550,0.727630002506754,1.0
K03551,0.7289793856747205,1.0
K03553,0.7357992559490617,1.0
K03554,-0.0814553044490284,1.0
K03555,0.7223997785552863,1.0
K03556,-0.1054237237677617,1.0
K03557,-0.0891533309188756,1.0
K03558,-0.3311438703907807,1.0
K03559,-0.1079005239120434,1.0
K03560,0.0317097372917889,1.0
K03561,-0.1927154789532321,1.0
K03562,-0.2285246180296434,1.0
K03563,-0.934829337937173,1.0
K03564,0.0614322365535708,1.0
K03565,0.7973076017982741,1.0
K03566,-0.1443841743979557,1.0
K03567,-0.1676374126486723,1.0
K03568,-1.0935181904293303,1.0
K03569,-0.316876066570473,1.0
K03570,0.7942134157630752,1.0
K03571,0.7412180671099691,1.0
K03572,0.7223694198051533,1.0
K03573,-0.0269260311880397,1.0
K03574,0.5502824796546838,1.0
K03575,0.8886358326993193,1.0
K03576,-0.0818045321372462,1.0
K03577,-0.6262292655399897,1.0
K03578,0.0813349285512585,1.0
K03579,0.2021835805615692,1.0
K03580,-0.0886269329005806,1.0
K03581,0.6597575419267211,1.0
K03582,0.178855292103667,1.0
K03583,0.1637232113330291,1.0
K03584,0.7204547607352743,1.0
K03585,-0.2133702283010952,1.0
K03586,-0.2862755739755787,1.0
K03587,0.0056108729775805,1.0
K03588,0.524227866106885,1.0
K03589,0.877963971288316,1.0
K03590,1.5014616162371075,0.1211006654409158
K03591,-0.109156869714927,1.0
K03592,-1.3533516269861972,1.0
K03593,1.222636192717588,1.0
K03594,-0.9987538997429176,1.0
K03595,0.7442224918958307,1.0
K03596,0.7264149903042615,1.0
K03597,-0.0830940337487931,1.0
K03598,0.0610526191803788,1.0
K03599,-0.2863065849656754,1.0
K03600,-0.2863065849656754,1.0
K03601,0.7307844082151794,1.0
K03602,0.7354764982918586,1.0
K03603,-0.1047939236683148,1.0
K03604,-1.242949553580886,1.0
K03605,-1.257395052266034,1.0
K03606,-0.2511922962324988,1.0
K03607,-0.1126000211890376,1.0
K03608,-1.7875047801896755,0.0014425249458025
K03609,-0.962495137771123,1.0
K03610,-0.8097334542239008,1.0
K03611,-0.2553458889813653,1.0
K03612,-1.2285510822142491,1.0
K03613,-1.2046912537055392,1.0
K03614,-0.8642397977753982,1.0
K03615,-1.072172329941043,1.0
K03616,-1.1835081824506095,1.0
K03617,-1.2158162896784406,1.0
K03618,-0.2513652157201711,1.0
K03619,-0.2513889391650223,1.0
K03620,-0.5524773703106496,1.0
K03621,0.6670031944557675,1.0
K03623,-0.5796727286410395,1.0
K03624,0.5590434584362703,1.0
K03625,0.728037781882514,1.0
K03628,0.3365378645971788,1.0
K03629,0.7269206998250338,1.0
K03630,0.7298391895179642,1.0
K03631,0.7282309367967909,1.0
K03632,-0.109156869714927,1.0
K03633,-0.109156869714927,1.0
K03634,-0.0509336174716035,1.0
K03635,2.1959201294288606,0.0035878908471432
K03636,1.61067840471324,1.0
K03637,-0.1949451761116478,1.0
K03638,2.0183533250880545,0.0255993150449366
K03639,-0.1269936839131169,1.0
K03640,-0.0798991557462374,1.0
K03641,-0.0494621571166356,1.0
K03642,0.0793423573391993,1.0
K03643,-0.2924347691218563,1.0
K03644,0.9987937171400244,1.0
K03645,-0.1047939236683148,1.0
K03646,-0.0849082410785129,1.0
K03647,1.4286816299693896,0.8187347974100774
K03648,0.7592017016323752,1.0
K03649,-0.6909488550826732,1.0
K03650,0.7232390591918433,1.0
K03651,-0.0805130835930449,1.0
K03652,1.5721568324027604,1.0
K03653,0.7725977757209923,1.0
K03654,0.9024260487744432,1.0
K03655,0.4152502936760848,1.0
K03656,-0.2485904839760262,1.0
K03657,0.4425029334032542,1.0
K03658,-0.449013519765957,1.0
K03660,-2.481556853515269,0.00023674776885763385
K03664,0.7277742039902394,1.0
K03665,0.7191000895619531,1.0
K03666,0.6769480581827765,1.0
K03667,2.016689750977852,0.0261296372869035
K03668,-0.0487076604437652,1.0
K03669,-0.0252907165616558,1.0
K03670,-0.0249901402627703,1.0
K03671,0.4877459164990619,1.0
K03672,-0.0584291758345596,1.0
K03673,-0.184667350377861,1.0
K03674,-0.1047939236683148,1.0
K03675,0.4042117866805991,1.0
K03676,0.4670954976999397,1.0
K03683,-0.0886269329005806,1.0
K03684,0.2152501972124485,1.0
K03685,0.7256681699062417,1.0
K03686,0.3352397429705889,1.0
K03687,0.7244923374512093,1.0
K03688,-0.3886642822543211,1.0
K03690,-0.0917314920948582,1.0
K03693,1.2856465398867782,1.0
K03694,-0.6797249704081205,1.0
K03695,0.5769162046934688,1.0
K03696,0.6181038668011122,1.0
K03697,1.1481502500868663,1.0
K03698,0.4342788828291442,1.0
K03699,0.2349467795226711,1.0
K03700,0.4439603974989645,1.0
K03701,0.7219060485065686,1.0
K03702,0.6565388405964581,1.0
K03703,0.781854878660909,1.0
K03704,0.8534458455730771,1.0
K03705,0.5144532889419722,1.0
K03706,0.0896534796512424,1.0
K03707,1.2144247623402211,1.0
K03708,1.4716774859217807,1.0
K03709,1.645310574144506,0.4827898100978592
K03710,0.0778900956207253,1.0
K03711,0.3373730404055445,1.0
K03712,-0.0322527661362423,1.0
K03713,1.6325230321157511,0.4480873124231695
K03716,-1.774104038203772,0.8460606077413181
K03717,-0.0383005697711724,1.0
K03718,-0.3273815502553727,1.0
K03719,0.6249128227504419,1.0
K03720,-0.0944689157569969,1.0
K03721,0.2487543047034746,1.0
K03722,0.970772512075312,1.0
K03723,0.7246107288278268,1.0
K03724,-0.3879809837378889,1.0
K03727,0.1918829670946888,1.0
K03731,0.1579032996148712,1.0
K03732,-0.0886269329005806,1.0
K03733,1.2229659114555131,1.0
K03734,0.7785253577336522,1.0
K03735,-1.478429912188397,1.0
K03736,-1.5162247783136116,1.0
K03737,-0.5853326665615817,1.0
K03738,-1.514119883406138,1.0
K03739,1.2559121714330486,1.0
K03740,1.275977750670678,1.0
K03741,0.4756181816438263,1.0
K03742,0.0659891083413548,1.0
K03743,-1.2074237709489513,1.0
K03744,0.4783387666122268,1.0
K03745,-0.0523492744153457,1.0
K03746,-0.3131494299707569,1.0
K03747,-0.019380911053364,1.0
K03748,-0.4141402305357267,1.0
K03749,0.1110633737722954,1.0
K03750,-0.1676610745213047,1.0
K03752,0.2945187299624738,1.0
K03753,0.2569956947978939,1.0
K03755,0.0022514747476514,1.0
K03756,-0.0834098230067665,1.0
K03757,0.4648476834548126,1.0
K03758,1.9415830404628127,0.0101090249001397
K03759,0.0249126526593341,1.0
K03760,-0.1682549777638402,1.0
K03761,0.3665696689405222,1.0
K03762,0.1584283641683008,1.0
K03763,0.3608878774191446,1.0
K03764,-0.1047939236683148,1.0
K03765,0.5816094045258606,1.0
K03767,0.6354985864693162,1.0
K03768,0.4835883762650973,1.0
K03769,-1.5320865320961738,0.9911568871487896
K03770,-0.1052292635658096,1.0
K03771,-0.2896318076924362,1.0
K03772,-0.2260554601257856,1.0
K03773,-0.241500349167743,1.0
K03774,-0.0335744034416953,1.0
K03775,0.0047890264578966,1.0
K03776,-0.0459581412070428,1.0
K03777,-0.124989603346427,1.0
K03778,0.7476699271964715,1.0
K03779,-1.1244074269678896,1.0
K03780,-1.1058754821679186,1.0
K03781,0.987737382542055,1.0
K03782,-0.2232550955838459,1.0
K03783,0.046516596853388,1.0
K03784,0.8331862290462171,1.0
K03785,0.2519279629511197,1.0
K03786,-0.5533229786691052,1.0
K03787,-0.5685329088892652,1.0
K03788,-0.1001937753921957,1.0
K03789,0.7495156312901303,1.0
K03790,-0.0983219134486808,1.0
K03791,0.7045392391771443,1.0
K03795,0.9621973011915022,1.0
K03796,0.0442938932780325,1.0
K03797,0.4338819020830018,1.0
K03798,0.3557634841451923,1.0
K03799,0.6816239209501085,1.0
K03800,1.3969876873229718,0.1919455948043153
K03801,0.0725381737759141,1.0
K03802,-1.540556138403366,1.0
K03803,-0.6163415906163261,1.0
K03804,-0.109156869714927,1.0
K03805,-0.001404935703958,1.0
K03806,-0.2596095588005331,1.0
K03807,-0.0347945428732106,1.0
K03808,-0.228965660130785,1.0
K03809,0.2693091516256471,1.0
K03810,1.218941601018764,1.0
K03811,0.9702445686627116,1.0
K03812,-0.0148274122573068,1.0
K03813,0.0703671163362362,1.0
K03814,-0.082738296359389,1.0
K03815,-0.1457177062605124,1.0
K03816,0.6234987503948736,1.0
K03817,1.4458243150468555,1.0
K03818,-0.1090807656778589,1.0
K03819,-0.0341102440992553,1.0
K03820,0.1250875519279772,1.0
K03821,-0.4378688306635458,1.0
K03822,0.5015928510960476,1.0
K03823,0.4058137249589949,1.0
K03824,0.6354318359131108,1.0
K03825,-1.0862618613831008,1.0
K03826,-0.5170020377053963,1.0
K03827,0.1264055075728678,1.0
K03828,0.561661311843941,1.0
K03829,0.7583500334725758,1.0
K03830,-1.371412567933401,1.0
K03831,0.0568502099910039,1.0
K03832,-0.0210433860890097,1.0
K03833,-0.9014511325854762,1.0
K03834,-0.1101398248637104,1.0
K03835,-0.0995302417404266,1.0
K03836,0.4441511781692773,1.0
K03837,-0.0166222325309708,1.0
K03838,-0.0479169417868721,1.0
K03839,0.0506744539766748,1.0
K03840,-0.0367832958569049,1.0
K03841,-0.0267195981044561,1.0
K03855,-0.4145517467218949,1.0
K03856,-1.1491784811054495,1.0
K03862,0.2955473380821131,1.0
K03863,-0.0037066828185006,1.0
K03885,1.7565279469938655,0.033533328170889
K03889,0.1918829670946888,1.0
K03890,0.1918829670946888,1.0
K03891,0.3001019049154673,1.0
K03892,0.0669122564383488,1.0
K03893,1.947133237782089,0.0250528773917291
K03894,0.8776952243077512,1.0
K03895,0.7498888450367324,1.0
K03896,0.2809757744471792,1.0
K03897,0.3916945980318491,1.0
K03919,0.5175612870558547,1.0
K03921,0.1077793832683844,1.0
K03923,-0.0819579701815553,1.0
K03924,0.0042182731732276,1.0
K03925,0.6218572115445101,1.0
K03926,0.0164465954697128,1.0
K03928,2.0977731449224843,0.0552922441265829
K03929,0.8724494866967791,1.0
K03930,0.4534632993209113,1.0
K03931,-0.5160996231854984,1.0
K03932,0.1178254643591458,1.0
K03933,0.7166159406262468,1.0
K03955,0.2128842264403734,1.0
K03969,-0.758344637730707,1.0
K03970,-0.0367832958569049,1.0
K03971,-0.0411462419035173,1.0
K03972,-0.0226603551702997,1.0
K03973,-0.6376902398040962,1.0
K03974,-0.0504337579552884,1.0
K03975,1.0251903601192665,1.0
K03976,0.7758994246282486,1.0
K03977,0.7277585874098824,1.0
K03978,0.748150753619143,1.0
K03979,0.7277742039902394,1.0
K03980,-0.6699770889913028,1.0
K03981,-0.1698189363943598,1.0
K04013,-0.1598041486396941,1.0
K04014,-0.2725986861918936,1.0
K04015,-0.2901852569315868,1.0
K04016,-0.1598041486396941,1.0
K04017,-0.1598041486396941,1.0
K04018,-0.3571287818914384,1.0
K04019,-1.6977414450942012,0.3166360898621815
K04020,-0.070979083388152,1.0
K04021,-0.0581430244888938,1.0
K04022,-0.1024476700325265,1.0
K04023,-1.677588978223028,0.69865787009491
K04024,-1.0013838362466996,1.0
K04025,-0.0581430244888938,1.0
K04026,-1.5318631587349496,1.0
K04027,-1.4768230222900125,1.0
K04028,-1.7399691206823769,0.0397509677040757
K04029,-1.1286136900050594,1.0
K04030,-1.027205035352032,1.0
K04031,-1.5148823657283748,0.4016878941064533
K04032,-1.487800530531135,1.0
K04033,-0.0666319720611543,1.0
K04034,0.2369446309531782,1.0
K04041,0.4314156455711901,1.0
K04042,1.2250140044183602,1.0
K04043,0.6650178688060188,1.0
K04044,-0.2774110027185126,1.0
K04045,-0.5925755742163694,1.0
K04046,0.042680155817705,1.0
K04047,1.6925097175033297,0.0019436333648293
K04058,0.5183737576975498,1.0
K04061,-1.7772473271792788,0.6705858354865243
K04062,-0.0948258394613876,1.0
K04063,0.0903554137091688,1.0
K04064,-0.0411462419035173,1.0
K04065,0.1001951553515079,1.0
K04066,0.7276414934094538,1.0
K04067,-0.1047939236683148,1.0
K04068,0.7059685771895097,1.0
K04069,0.2718679185295898,1.0
K04070,-2.2582302533532883,0.0035009821275795
K04072,0.6568754126975329,1.0
K04073,-1.067756260115556,1.0
K04074,1.1415231534097132,1.0
K04075,0.7195445450599677,1.0
K04076,-1.6593984800009074,1.0
K04077,0.7243756907977497,1.0
K04078,0.7282580726602235,1.0
K04079,-1.3279127121894252,0.4818903875964369
K04080,-0.0904069314177717,1.0
K04081,-0.0322527661362423,1.0
K04082,-0.2774110027185126,1.0
K04083,0.6469970069753833,1.0
K04084,-0.1794635893561584,1.0
K04085,-0.2573229189198456,1.0
K04086,0.4683539987600164,1.0
K04087,-0.7145010481594727,1.0
K04088,-0.7359065139444412,1.0
K04090,0.1128919855614314,1.0
K04091,-0.0763219117864995,1.0
K04092,-1.324184448506997,1.0
K04093,0.5712850657371696,1.0
K04094,1.218856215976024,1.0
K04095,0.0078958984317867,1.0
K04096,0.6960381154103882,1.0
K04098,1.0423109460170743,1.0
K04100,0.0666509894161997,1.0
K04101,-0.0508554865284511,1.0
K04102,1.372206133278559,1.0
K04103,1.992575357777872,1.0
K04109,-1.391262068749589,1.0
K04110,0.0587016747198103,1.0
K04127,0.5613002831546271,1.0
K04333,-0.0324861323895133,1.0
K04334,-0.0229355935855879,1.0
K04335,-0.022830568271621,1.0
K04336,-0.022830568271621,1.0
K04337,-0.0184676222250086,1.0
K04338,-0.0184676222250086,1.0
K04343,-0.0379303236516541,1.0
K04477,-1.31327933986632,0.1961254817816093
K04478,2.798177739401834,0.1246900434302274
K04480,-1.1150374291579248,1.0
K04485,0.7899146169634428,1.0
K04486,-0.3922084347339489,1.0
K04487,0.5745789439721959,1.0
K04488,0.6104577074651206,1.0
K04516,0.3259671965266575,1.0
K04517,0.1537648776658913,1.0
K04518,1.3742446123998742,1.0
K04561,0.0700521459241017,1.0
K04562,-1.456712489625279,1.0
K04564,1.0800472957984897,1.0
K04565,-1.4487104560914403,0.0936221869178213
K04566,-0.0058148529983608,1.0
K04567,0.8090321034400516,1.0
K04568,-0.0897063408605984,1.0
K04641,0.4982110870153775,1.0
K04651,-1.1931078301891271,1.0
K04652,-1.144245694053955,1.0
K04653,-1.11064214149114,1.0
K04654,-1.2847999734978086,1.0
K04655,-1.3243272973809574,1.0
K04656,-1.0923055128655623,1.0
K04691,-0.0886269329005806,1.0
K04719,-0.0823938993620136,1.0
K04720,-1.6164414765900843,0.5340772353993174
K04744,-0.0901432167281981,1.0
K04748,0.1292402865115713,1.0
K04749,-0.1191782141104196,1.0
K04750,1.3817848820199918,1.0
K04751,-0.0875471983258939,1.0
K04752,-0.2804705050657474,1.0
K04753,-0.109156869714927,1.0
K04754,0.0161043303282037,1.0
K04755,-0.1559438371683683,1.0
K04756,0.9641833037350376,1.0
K04757,0.9527262910803184,1.0
K04758,0.0349893146277269,1.0
K04759,0.1525027983423605,1.0
K04760,-0.299018236768779,1.0
K04761,-0.0443508829083723,1.0
K04762,0.1171060337046188,1.0
K04763,0.5656248566960111,1.0
